Date,Crop,Variety,Grade,High Price,Low Price,Average,Type
11/16/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.033333333333333,Nonorganic
11/19/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.033333333333333,Nonorganic
11/20/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.033333333333333,Nonorganic
11/21/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.033333333333333,Nonorganic
11/23/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.111111111111112,Nonorganic
11/26/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
11/27/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
11/28/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
11/29/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
11/30/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
12/03/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
12/04/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
12/05/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
12/06/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
12/07/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.166666666666667,Nonorganic
12/10/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.2333333333333325,Nonorganic
12/11/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.2333333333333325,Nonorganic
12/12/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.2333333333333325,Nonorganic
12/13/2012,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.2333333333333325,Nonorganic
12/14/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/17/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/18/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/19/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/20/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/21/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/26/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.166666666666666,Nonorganic
12/27/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.1,Nonorganic
12/28/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.333333333333333,Nonorganic
12/31/2012,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.333333333333333,Nonorganic
01/02/2013,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.333333333333333,Nonorganic
01/03/2013,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.333333333333333,Nonorganic
01/04/2013,lettuce,BOSTON,N/A,6.0,4.333333333333333,5.333333333333333,Nonorganic
01/07/2013,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.466666666666667,Nonorganic
01/08/2013,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.466666666666667,Nonorganic
01/09/2013,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.466666666666667,Nonorganic
01/10/2013,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.466666666666667,Nonorganic
01/11/2013,lettuce,BOSTON,N/A,6.666666666666667,4.333333333333333,5.466666666666667,Nonorganic
01/14/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/15/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/16/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.966666666666667,Nonorganic
01/17/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.866666666666666,Nonorganic
01/18/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.866666666666666,Nonorganic
01/22/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/23/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/24/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/25/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/28/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/29/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/30/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,6.0,Nonorganic
01/31/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.866666666666666,Nonorganic
02/01/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.866666666666666,Nonorganic
02/04/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.866666666666666,Nonorganic
02/05/2013,lettuce,BOSTON,N/A,6.666666666666667,5.333333333333333,5.866666666666666,Nonorganic
02/06/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/07/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/08/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.666666666666667,Nonorganic
02/11/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/12/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/13/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/14/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/15/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/19/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/20/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/21/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/22/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/25/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/26/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
02/27/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.7333333333333325,Nonorganic
03/01/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.699999999999999,Nonorganic
03/04/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/05/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/07/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/08/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/11/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/12/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/13/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/14/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/15/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/18/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/19/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/20/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/21/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/22/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.633333333333333,Nonorganic
03/25/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.566666666666666,Nonorganic
03/26/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
03/27/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
03/28/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
03/29/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/01/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.625,Nonorganic
04/02/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/03/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/04/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/05/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/08/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/09/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/10/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/11/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/12/2013,lettuce,BOSTON,N/A,6.333333333333333,5.333333333333333,5.541666666666666,Nonorganic
04/15/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
04/16/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
04/17/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
04/18/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
04/19/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
04/22/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
04/24/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
04/26/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
04/29/2013,lettuce,BOSTON,N/A,5.75,5.0,5.341666666666667,Nonorganic
04/30/2013,lettuce,BOSTON,N/A,5.75,5.0,5.341666666666667,Nonorganic
05/01/2013,lettuce,BOSTON,N/A,5.75,5.0,5.341666666666667,Nonorganic
05/02/2013,lettuce,BOSTON,N/A,5.75,5.0,5.341666666666667,Nonorganic
05/03/2013,lettuce,BOSTON,N/A,5.75,5.0,5.341666666666667,Nonorganic
05/06/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/07/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/08/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/09/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/10/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/13/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
05/14/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
05/15/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
05/16/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/17/2013,lettuce,BOSTON,N/A,5.75,5.0,5.374999999999999,Nonorganic
05/20/2013,lettuce,BOSTON,N/A,5.75,5.0,5.408333333333333,Nonorganic
05/21/2013,lettuce,BOSTON,N/A,5.75,5.0,5.408333333333333,Nonorganic
05/22/2013,lettuce,BOSTON,N/A,5.75,5.0,5.408333333333333,Nonorganic
05/23/2013,lettuce,BOSTON,N/A,5.75,5.0,5.408333333333333,Nonorganic
05/24/2013,lettuce,BOSTON,N/A,5.75,5.0,5.408333333333333,Nonorganic
05/28/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
05/29/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
05/30/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
05/31/2013,lettuce,BOSTON,N/A,5.75,5.333333333333333,5.441666666666666,Nonorganic
06/03/2013,lettuce,BOSTON,N/A,5.666666666666667,5.333333333333333,5.433333333333333,Nonorganic
06/04/2013,lettuce,BOSTON,N/A,5.666666666666667,5.333333333333333,5.433333333333333,Nonorganic
06/05/2013,lettuce,BOSTON,N/A,5.666666666666667,5.333333333333333,5.433333333333333,Nonorganic
06/06/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/07/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/10/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/11/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/12/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/13/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/14/2013,lettuce,BOSTON,N/A,6.0,5.333333333333333,5.466666666666667,Nonorganic
06/17/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
06/18/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
06/19/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
06/24/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
06/25/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
06/26/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
06/27/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
06/28/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/01/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/02/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/03/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/05/2013,lettuce,BOSTON,N/A,6.0,5.0,5.374999999999999,Nonorganic
07/08/2013,lettuce,BOSTON,N/A,6.0,4.666666666666667,5.333333333333333,Nonorganic
07/09/2013,lettuce,BOSTON,N/A,6.0,4.666666666666667,5.333333333333333,Nonorganic
07/10/2013,lettuce,BOSTON,N/A,6.0,4.666666666666667,5.333333333333333,Nonorganic
07/11/2013,lettuce,BOSTON,N/A,6.0,4.666666666666667,5.333333333333333,Nonorganic
07/12/2013,lettuce,BOSTON,N/A,6.0,4.666666666666667,5.333333333333333,Nonorganic
07/15/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/16/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/17/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/18/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/19/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/22/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
07/23/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
07/24/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
07/25/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
07/26/2013,lettuce,BOSTON,N/A,6.0,5.0,5.433333333333333,Nonorganic
07/29/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/30/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
07/31/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/01/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/02/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/05/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/06/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/07/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/08/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/09/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/12/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/13/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/14/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/15/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/16/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/19/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/20/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/21/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/23/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/26/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/27/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/28/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/29/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
08/30/2013,lettuce,BOSTON,N/A,6.0,5.0,5.3999999999999995,Nonorganic
09/03/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/04/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/05/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/06/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/10/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/11/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/12/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/13/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/16/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/17/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/18/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/19/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/20/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/23/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/24/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/25/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/26/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/27/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
09/30/2013,lettuce,BOSTON,N/A,6.0,5.0,5.333333333333333,Nonorganic
01/22/2013,lettuce,GREEN LEAF,N/A,2.5,2.2,2.35,Nonorganic
01/23/2013,lettuce,GREEN LEAF,N/A,2.5,2.2,2.35,Nonorganic
01/24/2013,lettuce,GREEN LEAF,N/A,2.5,2.2,2.35,Nonorganic
01/25/2013,lettuce,GREEN LEAF,N/A,2.5,2.2,2.35,Nonorganic
01/28/2013,lettuce,GREEN LEAF,N/A,2.5,2.2,2.35,Nonorganic
01/29/2013,lettuce,GREEN LEAF,N/A,2.8,2.8,2.8,Nonorganic
01/30/2013,lettuce,GREEN LEAF,N/A,2.8,2.8,2.8,Nonorganic
01/31/2013,lettuce,GREEN LEAF,N/A,2.8,2.8,2.8,Nonorganic
02/01/2013,lettuce,GREEN LEAF,N/A,2.8,2.8,2.8,Nonorganic
02/04/2013,lettuce,GREEN LEAF,N/A,2.2,2.2,2.2,Nonorganic
02/05/2013,lettuce,GREEN LEAF,N/A,2.2,2.2,2.2,Nonorganic
02/06/2013,lettuce,GREEN LEAF,N/A,2.2,2.2,2.2,Nonorganic
02/07/2013,lettuce,GREEN LEAF,N/A,2.2,2.2,2.2,Nonorganic
02/08/2013,lettuce,GREEN LEAF,N/A,2.2,2.2,2.2,Nonorganic
02/11/2013,lettuce,GREEN LEAF,N/A,2.2,2.0,2.1,Nonorganic
02/12/2013,lettuce,GREEN LEAF,N/A,2.2,2.0,2.1,Nonorganic
02/13/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/14/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/15/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/19/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/20/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/21/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/22/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/25/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/26/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
02/27/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/01/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/04/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/05/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/07/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/08/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/11/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/12/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/13/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/14/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/15/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/18/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/19/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/20/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/21/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/22/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/25/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/26/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/27/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/28/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
03/29/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/01/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/02/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/03/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/04/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/05/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/08/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
04/09/2013,lettuce,GREEN LEAF,N/A,2.0,2.0,2.0,Nonorganic
