Date,Crop,Variety,Grade,High Price,Low Price,Average,Type
11/20/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
11/21/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
11/22/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
11/27/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
11/28/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
11/29/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
11/30/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
12/01/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,1.9986902504740045,Nonorganic
12/04/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,1.9986902504740045,Nonorganic
12/05/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
12/06/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
12/07/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
12/08/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1324601669826695,Nonorganic
12/11/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/12/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/13/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/14/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/15/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/18/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/19/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/20/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/21/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/22/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/27/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/28/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
12/29/2017,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
01/02/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/03/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
01/04/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/08/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/09/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
01/10/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
01/11/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
01/12/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.1491268336493365,Nonorganic
01/16/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/17/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/18/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/19/2018,almonds,PEERLESS,N/A,2.8,1.2473805009480092,2.0236902504740044,Nonorganic
01/22/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/23/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/24/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/25/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/26/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/29/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/30/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
01/31/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/01/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/02/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/05/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/06/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/07/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/08/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/09/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/12/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/13/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/14/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/15/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/16/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/20/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/21/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/22/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/23/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/26/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/27/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
02/28/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/01/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/02/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/05/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/06/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/12/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/13/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/14/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/15/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/16/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/19/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/20/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/21/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/22/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/23/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/26/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/27/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/28/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/29/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
03/30/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/03/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/04/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/05/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/06/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/09/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/10/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/11/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/12/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/13/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/16/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/17/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/18/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/19/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/20/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/23/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/24/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/25/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/26/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/27/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
04/30/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/01/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/02/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/03/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/04/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/07/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/08/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/09/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/10/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/11/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/14/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/15/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/16/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/17/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/18/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/21/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/22/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/23/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/24/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/25/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/29/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/30/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
05/31/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/01/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/04/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/05/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/06/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/07/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/08/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/11/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/12/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/13/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/14/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/15/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/18/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/19/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/20/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/21/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/22/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/25/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/26/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/27/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/28/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
06/29/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/02/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/03/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/05/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/06/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/09/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/10/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/11/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/12/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/13/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/16/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/17/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/18/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/19/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/20/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/23/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/24/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/25/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/26/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/27/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/30/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
07/31/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
08/01/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
08/02/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
08/03/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
08/06/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
08/07/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
08/08/2018,almonds,PEERLESS,N/A,1.2473805009480092,1.2473805009480092,1.2473805009480092,Nonorganic
12/26/2017,almonds,PEERLESS,N/A,2.8,2.8,2.8,Nonorganic
01/05/2018,almonds,PEERLESS,N/A,2.8,2.4,2.5999999999999996,Nonorganic
08/11/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/14/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/15/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/16/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/17/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/18/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/21/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/22/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/23/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/24/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/25/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/28/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/29/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/30/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
08/31/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/01/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/05/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/06/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/07/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/08/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/11/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/12/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/13/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/14/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/15/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/18/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/19/2017,almonds,PEERLESS,N/A,2.24,2.24,2.24,Nonorganic
09/20/2017,almonds,PEERLESS,N/A,2.24,2.2,2.22,Nonorganic
