Date,Crop,Variety,Grade,High Price,Low Price,Average,Type
08/03/2021,Tomatoes,MATURE GREENS,N/A,1.04,0.44,0.8488235294117646,Nonorganic
08/04/2021,Tomatoes,MATURE GREENS,N/A,1.04,0.44,0.8594736842105266,Nonorganic
08/05/2021,Tomatoes,MATURE GREENS,N/A,1.04,0.44,0.8215789473684211,Nonorganic
08/07/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.4,0.8049999999999998,Nonorganic
08/10/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.48,0.8206666666666664,Nonorganic
08/11/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.48,0.8206666666666664,Nonorganic
08/12/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.48,0.8206666666666664,Nonorganic
08/13/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.48,0.8206666666666664,Nonorganic
08/14/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.4,0.8059999999999998,Nonorganic
08/17/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.4,0.7592857142857142,Nonorganic
08/18/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.4,0.6906666666666665,Nonorganic
08/19/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.4,0.6906666666666665,Nonorganic
08/20/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.4,0.6933333333333332,Nonorganic
08/21/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.48,0.6993333333333334,Nonorganic
08/24/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.4,0.6726470588235294,Nonorganic
08/25/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.4,0.6726470588235294,Nonorganic
08/26/2020,Tomatoes,MATURE GREENS,N/A,0.84,0.4,0.6773529411764705,Nonorganic
08/27/2020,Tomatoes,MATURE GREENS,N/A,0.76,0.4,0.6656666666666665,Nonorganic
08/28/2020,Tomatoes,MATURE GREENS,N/A,0.76,0.36,0.6375000000000001,Nonorganic
08/31/2020,Tomatoes,MATURE GREENS,N/A,0.88,0.36,0.6689285714285714,Nonorganic
09/01/2020,Tomatoes,MATURE GREENS,N/A,0.88,0.36,0.6628124999999999,Nonorganic
09/02/2020,Tomatoes,MATURE GREENS,N/A,0.88,0.36,0.6856666666666666,Nonorganic
09/03/2020,Tomatoes,MATURE GREENS,N/A,0.88,0.36,0.6910000000000001,Nonorganic
09/04/2020,Tomatoes,MATURE GREENS,N/A,0.88,0.36,0.6838235294117647,Nonorganic
09/08/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.36,0.7096428571428574,Nonorganic
09/09/2020,Tomatoes,MATURE GREENS,N/A,1.04,0.36,0.7377272727272726,Nonorganic
09/10/2020,Tomatoes,MATURE GREENS,N/A,1.04,0.4,0.7725000000000001,Nonorganic
09/11/2020,Tomatoes,MATURE GREENS,N/A,1.04,0.4,0.760357142857143,Nonorganic
09/14/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.44,0.7864285714285716,Nonorganic
09/15/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.44,0.7864285714285714,Nonorganic
09/16/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.44,0.802142857142857,Nonorganic
09/17/2020,Tomatoes,MATURE GREENS,N/A,1.12,0.44,0.8224999999999999,Nonorganic
09/18/2020,Tomatoes,MATURE GREENS,N/A,1.12,0.48,0.861764705882353,Nonorganic
09/21/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.48,0.9007142857142858,Nonorganic
09/22/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.48,0.9540000000000001,Nonorganic
09/23/2020,Tomatoes,MATURE GREENS,N/A,1.4,0.56,0.9591666666666665,Nonorganic
09/24/2020,Tomatoes,MATURE GREENS,N/A,1.4,0.56,0.9766666666666665,Nonorganic
09/25/2020,Tomatoes,MATURE GREENS,N/A,1.4,0.56,0.9766666666666665,Nonorganic
09/28/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.6,1.0057142857142856,Nonorganic
09/29/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.68,1.0428571428571427,Nonorganic
09/30/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.68,1.0566666666666666,Nonorganic
10/01/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.68,1.0766666666666667,Nonorganic
10/02/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.72,1.144285714285714,Nonorganic
10/05/2020,Tomatoes,MATURE GREENS,N/A,1.68,0.72,1.2706666666666668,Nonorganic
10/06/2020,Tomatoes,MATURE GREENS,N/A,1.68,0.72,1.2768750000000004,Nonorganic
10/07/2020,Tomatoes,MATURE GREENS,N/A,1.68,0.72,1.2794117647058827,Nonorganic
10/08/2020,Tomatoes,MATURE GREENS,N/A,1.68,0.8,1.31,Nonorganic
10/09/2020,Tomatoes,MATURE GREENS,N/A,1.6,0.8,1.2994444444444444,Nonorganic
10/13/2020,Tomatoes,MATURE GREENS,N/A,1.6,0.8,1.283333333333333,Nonorganic
10/14/2020,Tomatoes,MATURE GREENS,N/A,1.6,0.8,1.288125,Nonorganic
10/15/2020,Tomatoes,MATURE GREENS,N/A,1.6,0.8,1.241875,Nonorganic
10/16/2020,Tomatoes,MATURE GREENS,N/A,1.52,0.8,1.241875,Nonorganic
10/19/2020,Tomatoes,MATURE GREENS,N/A,1.52,0.8,1.2779999999999998,Nonorganic
10/20/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.8,1.2353333333333332,Nonorganic
10/21/2020,Tomatoes,MATURE GREENS,N/A,1.52,0.8,1.224,Nonorganic
10/22/2020,Tomatoes,MATURE GREENS,N/A,1.52,0.8,1.22,Nonorganic
10/23/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.8,1.204705882352941,Nonorganic
10/26/2020,Tomatoes,MATURE GREENS,N/A,1.36,0.8,1.165294117647059,Nonorganic
10/27/2020,Tomatoes,MATURE GREENS,N/A,1.36,0.64,1.1292857142857142,Nonorganic
10/28/2020,Tomatoes,MATURE GREENS,N/A,1.36,0.64,1.1007692307692307,Nonorganic
10/29/2020,Tomatoes,MATURE GREENS,N/A,1.32,0.64,1.07875,Nonorganic
10/30/2020,Tomatoes,MATURE GREENS,N/A,1.3,0.64,1.0375,Nonorganic
11/02/2020,Tomatoes,MATURE GREENS,N/A,1.36,0.64,1.0864285714285715,Nonorganic
11/03/2020,Tomatoes,MATURE GREENS,N/A,1.36,0.64,1.0864285714285715,Nonorganic
11/04/2020,Tomatoes,MATURE GREENS,N/A,1.32,0.64,1.0635714285714286,Nonorganic
11/05/2020,Tomatoes,MATURE GREENS,N/A,1.3,0.64,1.0161538461538462,Nonorganic
11/06/2020,Tomatoes,MATURE GREENS,N/A,1.22,0.64,1.0061538461538462,Nonorganic
11/09/2020,Tomatoes,MATURE GREENS,N/A,1.22,0.82,1.00125,Nonorganic
11/10/2020,Tomatoes,MATURE GREENS,N/A,1.22,0.82,1.00125,Nonorganic
11/12/2020,Tomatoes,MATURE GREENS,N/A,1.32,0.82,1.052857142857143,Nonorganic
11/13/2020,Tomatoes,MATURE GREENS,N/A,1.32,0.88,1.11,Nonorganic
11/16/2020,Tomatoes,MATURE GREENS,N/A,1.4,1.08,1.1933333333333334,Nonorganic
11/17/2020,Tomatoes,MATURE GREENS,N/A,1.4,1.04,1.18,Nonorganic
11/18/2020,Tomatoes,MATURE GREENS,N/A,1.52,1.04,1.2257142857142858,Nonorganic
11/19/2020,Tomatoes,MATURE GREENS,N/A,1.4,1.04,1.2042857142857142,Nonorganic
11/20/2020,Tomatoes,MATURE GREENS,N/A,1.36,1.04,1.1999999999999997,Nonorganic
11/23/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.88,1.127142857142857,Nonorganic
11/24/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.88,1.127142857142857,Nonorganic
11/25/2020,Tomatoes,MATURE GREENS,N/A,1.22,0.88,1.10875,Nonorganic
11/27/2020,Tomatoes,MATURE GREENS,N/A,1.22,0.88,1.10875,Nonorganic
11/30/2020,Tomatoes,MATURE GREENS,N/A,1.2,0.88,1.04,Nonorganic
12/01/2020,Tomatoes,MATURE GREENS,N/A,1.12,0.8,0.9777777777777779,Nonorganic
12/02/2020,Tomatoes,MATURE GREENS,N/A,1.06,0.72,0.9244444444444445,Nonorganic
12/03/2020,Tomatoes,MATURE GREENS,N/A,1.06,0.72,0.8933333333333334,Nonorganic
12/04/2020,Tomatoes,MATURE GREENS,N/A,1.06,0.64,0.8555555555555555,Nonorganic
12/07/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.64,0.8366666666666666,Nonorganic
12/08/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.64,0.8272222222222222,Nonorganic
12/09/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.64,0.8272222222222222,Nonorganic
12/10/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.64,0.8249999999999998,Nonorganic
12/11/2020,Tomatoes,MATURE GREENS,N/A,0.96,0.64,0.8294444444444443,Nonorganic
12/14/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.64,0.811111111111111,Nonorganic
12/15/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.64,0.811111111111111,Nonorganic
12/16/2020,Tomatoes,MATURE GREENS,N/A,1.0,0.64,0.811111111111111,Nonorganic
12/17/2020,Tomatoes,MATURE GREENS,N/A,1.2,0.66,0.9133333333333332,Nonorganic
12/18/2020,Tomatoes,MATURE GREENS,N/A,1.2,0.72,0.93875,Nonorganic
12/21/2020,Tomatoes,MATURE GREENS,N/A,1.28,0.72,1.0333333333333334,Nonorganic
12/22/2020,Tomatoes,MATURE GREENS,N/A,1.36,0.96,1.0935000000000001,Nonorganic
12/23/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.96,1.1435,Nonorganic
12/28/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.96,1.186111111111111,Nonorganic
12/29/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.96,1.186111111111111,Nonorganic
12/30/2020,Tomatoes,MATURE GREENS,N/A,1.44,0.96,1.2172222222222222,Nonorganic
12/31/2020,Tomatoes,MATURE GREENS,N/A,1.56,1.04,1.255,Nonorganic
01/04/2021,Tomatoes,MATURE GREENS,N/A,1.52,1.08,1.2875,Nonorganic
01/05/2021,Tomatoes,MATURE GREENS,N/A,1.52,1.08,1.281666666666667,Nonorganic
01/06/2021,Tomatoes,MATURE GREENS,N/A,1.6,1.08,1.3495,Nonorganic
01/07/2021,Tomatoes,MATURE GREENS,N/A,1.68,0.96,1.2950000000000002,Nonorganic
01/08/2021,Tomatoes,MATURE GREENS,N/A,1.68,0.96,1.2794444444444446,Nonorganic
01/11/2021,Tomatoes,MATURE GREENS,N/A,1.76,0.96,1.2838888888888889,Nonorganic
01/12/2021,Tomatoes,MATURE GREENS,N/A,1.76,0.96,1.2838888888888889,Nonorganic
01/13/2021,Tomatoes,MATURE GREENS,N/A,1.6,0.96,1.2394444444444446,Nonorganic
01/14/2021,Tomatoes,MATURE GREENS,N/A,1.6,0.8,1.1972222222222224,Nonorganic
01/15/2021,Tomatoes,MATURE GREENS,N/A,1.6,0.72,1.1727777777777781,Nonorganic
01/19/2021,Tomatoes,MATURE GREENS,N/A,1.36,0.72,1.099444444444445,Nonorganic
01/20/2021,Tomatoes,MATURE GREENS,N/A,1.4,0.64,1.0733333333333333,Nonorganic
01/21/2021,Tomatoes,MATURE GREENS,N/A,1.36,0.6,1.011111111111111,Nonorganic
01/22/2021,Tomatoes,MATURE GREENS,N/A,1.36,0.6,1.011111111111111,Nonorganic
01/25/2021,Tomatoes,MATURE GREENS,N/A,1.12,0.6,0.9222222222222223,Nonorganic
01/26/2021,Tomatoes,MATURE GREENS,N/A,1.12,0.6,0.9088888888888891,Nonorganic
01/27/2021,Tomatoes,MATURE GREENS,N/A,1.12,0.6,0.9088888888888891,Nonorganic
01/28/2021,Tomatoes,MATURE GREENS,N/A,1.06,0.6,0.8488888888888889,Nonorganic
01/29/2021,Tomatoes,MATURE GREENS,N/A,1.06,0.6,0.8488888888888889,Nonorganic
02/01/2021,Tomatoes,MATURE GREENS,N/A,0.9,0.6,0.7444444444444446,Nonorganic
02/02/2021,Tomatoes,MATURE GREENS,N/A,0.9,0.56,0.7333333333333334,Nonorganic
02/03/2021,Tomatoes,MATURE GREENS,N/A,0.9,0.56,0.708888888888889,Nonorganic
02/04/2021,Tomatoes,MATURE GREENS,N/A,0.9,0.56,0.7044444444444445,Nonorganic
02/05/2021,Tomatoes,MATURE GREENS,N/A,0.9,0.56,0.6911111111111112,Nonorganic
02/08/2021,Tomatoes,MATURE GREENS,N/A,0.9,0.44,0.6766666666666667,Nonorganic
02/09/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.44,0.6444444444444444,Nonorganic
02/10/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.36,0.5981818181818181,Nonorganic
02/11/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.36,0.5981818181818181,Nonorganic
02/12/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.36,0.5981818181818181,Nonorganic
02/16/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5581818181818182,Nonorganic
02/17/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5581818181818182,Nonorganic
02/18/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5581818181818182,Nonorganic
02/19/2021,Tomatoes,MATURE GREENS,N/A,0.76,0.36,0.5927272727272727,Nonorganic
02/22/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5533333333333333,Nonorganic
02/23/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5516666666666667,Nonorganic
02/24/2021,Tomatoes,MATURE GREENS,N/A,0.7,0.36,0.5483333333333333,Nonorganic
02/25/2021,Tomatoes,MATURE GREENS,N/A,0.7,0.36,0.5241666666666667,Nonorganic
02/26/2021,Tomatoes,MATURE GREENS,N/A,0.7,0.36,0.5191666666666667,Nonorganic
03/01/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.4925,Nonorganic
03/02/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.4941666666666667,Nonorganic
03/03/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.4941666666666667,Nonorganic
03/04/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.4825,Nonorganic
03/05/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.4841666666666667,Nonorganic
03/08/2021,Tomatoes,MATURE GREENS,N/A,0.64,0.36,0.5133333333333333,Nonorganic
03/09/2021,Tomatoes,MATURE GREENS,N/A,0.68,0.36,0.5216666666666666,Nonorganic
03/10/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5316666666666667,Nonorganic
03/11/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5483333333333333,Nonorganic
03/12/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5633333333333335,Nonorganic
03/15/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.56,Nonorganic
03/16/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5645833333333333,Nonorganic
03/17/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.5645833333333333,Nonorganic
03/18/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.36,0.5679166666666667,Nonorganic
03/19/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.36,0.5720833333333334,Nonorganic
03/22/2021,Tomatoes,MATURE GREENS,N/A,0.76,0.36,0.5694166666666667,Nonorganic
03/23/2021,Tomatoes,MATURE GREENS,N/A,0.76,0.36,0.5679166666666667,Nonorganic
03/24/2021,Tomatoes,MATURE GREENS,N/A,0.76,0.36,0.5645833333333333,Nonorganic
03/25/2021,Tomatoes,MATURE GREENS,N/A,0.84,0.36,0.5882142857142857,Nonorganic
03/26/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.36,0.56625,Nonorganic
03/29/2021,Tomatoes,MATURE GREENS,N/A,0.68,0.36,0.535,Nonorganic
03/30/2021,Tomatoes,MATURE GREENS,N/A,0.68,0.36,0.5325000000000001,Nonorganic
03/31/2021,Tomatoes,MATURE GREENS,N/A,0.64,0.36,0.5283333333333334,Nonorganic
04/01/2021,Tomatoes,MATURE GREENS,N/A,0.62,0.36,0.5166666666666667,Nonorganic
04/02/2021,Tomatoes,MATURE GREENS,N/A,0.62,0.36,0.5166666666666667,Nonorganic
04/05/2021,Tomatoes,MATURE GREENS,N/A,0.62,0.36,0.5158333333333334,Nonorganic
04/06/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.5041666666666668,Nonorganic
04/07/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.48666666666666664,Nonorganic
04/08/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.49000000000000005,Nonorganic
04/09/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4555555555555555,Nonorganic
04/12/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4733333333333334,Nonorganic
04/13/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4708333333333334,Nonorganic
04/14/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4708333333333334,Nonorganic
04/15/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4725000000000001,Nonorganic
04/16/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4725000000000001,Nonorganic
04/19/2021,Tomatoes,MATURE GREENS,N/A,0.56,0.36,0.4725000000000001,Nonorganic
04/20/2021,Tomatoes,MATURE GREENS,N/A,0.58,0.36,0.4741666666666667,Nonorganic
04/21/2021,Tomatoes,MATURE GREENS,N/A,0.58,0.36,0.4741666666666667,Nonorganic
04/22/2021,Tomatoes,MATURE GREENS,N/A,0.6,0.36,0.47384615384615386,Nonorganic
04/23/2021,Tomatoes,MATURE GREENS,N/A,0.64,0.36,0.4900000000000001,Nonorganic
04/26/2021,Tomatoes,MATURE GREENS,N/A,0.68,0.36,0.5253846153846154,Nonorganic
04/27/2021,Tomatoes,MATURE GREENS,N/A,0.68,0.36,0.5278571428571429,Nonorganic
04/28/2021,Tomatoes,MATURE GREENS,N/A,0.68,0.4,0.5423076923076924,Nonorganic
04/29/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.48,0.5664285714285714,Nonorganic
04/30/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.28,0.5645454545454546,Nonorganic
05/03/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.52,0.601,Nonorganic
05/04/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.48,0.6081818181818183,Nonorganic
05/05/2021,Tomatoes,MATURE GREENS,N/A,0.72,0.52,0.615,Nonorganic
05/06/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.24,0.5918181818181818,Nonorganic
05/07/2021,Tomatoes,MATURE GREENS,N/A,0.8,0.52,0.639,Nonorganic
05/10/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7177777777777778,Nonorganic
05/11/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7177777777777778,Nonorganic
05/12/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7177777777777778,Nonorganic
05/13/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7177777777777778,Nonorganic
05/14/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.708888888888889,Nonorganic
05/17/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7479999999999999,Nonorganic
05/18/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.48,0.7263636363636364,Nonorganic
05/19/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7363636363636363,Nonorganic
05/20/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7433333333333335,Nonorganic
05/21/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7427272727272727,Nonorganic
05/24/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7250000000000001,Nonorganic
05/25/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7125,Nonorganic
05/26/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7211111111111111,Nonorganic
05/27/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7133333333333334,Nonorganic
05/28/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7161111111111111,Nonorganic
06/01/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.48,0.6911111111111112,Nonorganic
06/02/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.6,0.725625,Nonorganic
06/03/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.56,0.7163636363636364,Nonorganic
06/04/2021,Tomatoes,MATURE GREENS,N/A,0.92,0.2,0.5921428571428572,Nonorganic
06/07/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.68,0.8057142857142858,Nonorganic
06/08/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.56,0.776,Nonorganic
06/09/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.68,0.7999999999999999,Nonorganic
06/10/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.68,0.7977777777777777,Nonorganic
06/11/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.68,0.7977777777777777,Nonorganic
06/14/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.68,0.7939999999999999,Nonorganic
06/15/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.68,0.7892307692307691,Nonorganic
06/16/2021,Tomatoes,MATURE GREENS,N/A,0.96,0.56,0.7933333333333334,Nonorganic
08/18/2020,Tomatoes,VINE RIPES,N/A,2.9029946203880943,0.48,1.0364970833975922,Nonorganic
08/19/2020,Tomatoes,VINE RIPES,N/A,2.9029946203880943,0.48,1.0364970833975922,Nonorganic
08/20/2020,Tomatoes,VINE RIPES,N/A,3.08443178416235,0.32,0.8857876049229424,Nonorganic
08/21/2020,Tomatoes,VINE RIPES,N/A,3.08443178416235,0.4,0.9435158807197527,Nonorganic
09/02/2020,Tomatoes,VINE RIPES,N/A,2.7215574566138385,0.48,0.9846533714606027,Nonorganic
10/08/2020,Tomatoes,VINE RIPES,N/A,2.6,0.96,1.341347341038365,Nonorganic
10/09/2020,Tomatoes,VINE RIPES,N/A,2.6,0.96,1.3297274288587269,Nonorganic
11/19/2020,Tomatoes,VINE RIPES,N/A,2.8,0.6350300732098956,1.2295231312944115,Nonorganic
11/20/2020,Tomatoes,VINE RIPES,N/A,2.8,0.6350300732098956,1.205237417008697,Nonorganic
12/01/2020,Tomatoes,VINE RIPES,N/A,3.0,0.6,0.9698578137426553,Nonorganic
12/02/2020,Tomatoes,VINE RIPES,N/A,3.0,0.6,0.9598578137426553,Nonorganic
12/03/2020,Tomatoes,VINE RIPES,N/A,3.0,0.4989522003792037,1.0399381662145857,Nonorganic
12/04/2020,Tomatoes,VINE RIPES,N/A,2.8,0.6,0.9300100244032983,Nonorganic
12/07/2020,Tomatoes,VINE RIPES,N/A,2.8,0.45359290943563974,0.9342605256234634,Nonorganic
12/08/2020,Tomatoes,VINE RIPES,N/A,2.8,0.3628743275485118,0.8910506778739852,Nonorganic
12/09/2020,Tomatoes,VINE RIPES,N/A,2.8,0.3628743275485118,0.9251297880511533,Nonorganic
12/10/2020,Tomatoes,VINE RIPES,N/A,2.8,0.5,1.0099012346798995,Nonorganic
12/11/2020,Tomatoes,VINE RIPES,N/A,2.8,0.5,1.0099012346798995,Nonorganic
12/17/2020,Tomatoes,VINE RIPES,N/A,3.0,0.5,1.1143653055855434,Nonorganic
12/18/2020,Tomatoes,VINE RIPES,N/A,3.0,0.5,1.121169199227078,Nonorganic
12/21/2020,Tomatoes,VINE RIPES,N/A,3.0,0.56,1.1907769865101472,Nonorganic
12/22/2020,Tomatoes,VINE RIPES,N/A,3.0,0.6,1.2282452254306362,Nonorganic
12/23/2020,Tomatoes,VINE RIPES,N/A,3.0,0.68,1.2626896698750807,Nonorganic
01/13/2021,Tomatoes,VINE RIPES,N/A,2.2,0.96,1.4046545889994648,Nonorganic
01/14/2021,Tomatoes,VINE RIPES,N/A,2.0,0.8,1.3631161274610035,Nonorganic
01/15/2021,Tomatoes,VINE RIPES,N/A,2.0,0.8,1.36086371068309,Nonorganic
01/19/2021,Tomatoes,VINE RIPES,N/A,2.1772459652910707,0.8,1.280176983706118,Nonorganic
